Year,Film,Nominated AA,Nominated WGA BAS,Nominated WGA BOS,Nominated Baftas BD,Nominated CC BD,Nominated GG BActress Supp,Nominated GG BActor Supp,Nominated GG BActress Comedy/Musical,Nominated GG BActress Drama,Nominated GG BActor Comedy/Musical,Nominated GG BActor Drama,Nominated SAG BActor Supp,Nominated SAG BActress Supp,Nominated SAG BA,Nominated SAG BActress,Nominated GG SP,Nominated GG BD,Nominated GG BP Comedy/Musical,Nominated GG BP Drama,Nominated Baftas BP,Nominated CC BP,Nominated DGA,Nominated SAG Best Ensemble,Nominated PGA BP,IMDb Rating,Runtime (mins),Genres,Num. Votes(IMDb),Release Date (month/day/year)
2006(79th Annual Awards),Apocalypto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,139,"action, adventure, drama, thriller",230793,08/12/2006
2006(79th Annual Awards),Aquamarine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,104,"comedy, family, fantasy, romance",29374,26/02/2006
2006(79th Annual Awards),Art School Confidential,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,102,"comedy, drama",14687,23/01/2006
2006(79th Annual Awards),Arthur and the Invisibles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,94,"animation, adventure, family, fantasy",25252,29/11/2006
2006(79th Annual Awards),Ask the Dust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,117,"drama, romance",7941,02/02/2006
2006(79th Annual Awards),ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,105,"comedy, crime, drama, music, romance",8419,28/03/2006
2006(79th Annual Awards),Babel,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,7.5,143,drama,239146,23/05/2006
2006(79th Annual Awards),Backstage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,90,"animation, comedy, family",20939,04/08/2006
2006(79th Annual Awards),Basic Instinct 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,114,"crime, mystery, thriller",30456,21/03/2006
2006(79th Annual Awards),Beerfest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,110,comedy,53614,25/08/2006
2006(79th Annual Awards),The Benchwarmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,80,"comedy, romance, sport",39636,07/04/2006
2006(79th Annual Awards),Big Momma’s House 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,99,"comedy, crime",30933,26/01/2006
2006(79th Annual Awards),Black Christmas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,84,horror,19613,15/12/2006
2006(79th Annual Awards),The Black Dahlia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,121,"crime, drama, mystery, thriller",62383,09/08/2006
2006(79th Annual Awards),Blood Diamond,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,8,143,"adventure, drama, thriller",389311,08/12/2006
2006(79th Annual Awards),The Blossoming of Maximo Oliveros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,100,"comedy, drama",1255,13/07/2005
2006(79th Annual Awards),Bobby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,117,"drama, history",37793,05/09/2006
2006(79th Annual Awards),Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.3,84,comedy,289869,04/08/2006
2006(79th Annual Awards),The Break-Up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,106,"comedy, drama, romance",99994,01/06/2006
2006(79th Annual Awards),Breaking and Entering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,120,"drama, romance",19721,13/09/2006
2006(79th Annual Awards),Broken Bridges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,105,"drama, music",1424,08/09/2006
2006(79th Annual Awards),Brothers of the Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,93,"drama, music",1552,10/09/2005
2006(79th Annual Awards),Cars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,117,"animation, adventure, comedy, family, sport",251768,14/03/2006
2006(79th Annual Awards),Casino Royale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,144,"action, adventure, thriller",456025,14/11/2006
2006(79th Annual Awards),Catch a Fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,101,"biography, drama, history",9267,02/09/2006
2006(79th Annual Awards),Charlotte’s Web,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,97,"comedy, family, fantasy",26856,07/12/2006
2006(79th Annual Awards),Children of Men,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,109,"drama, sci_fi, thriller",352944,03/09/2006
2006(79th Annual Awards),Clerks II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,97,comedy,112892,26/05/2006
2006(79th Annual Awards),Click,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,107,"comedy, drama, fantasy, romance",239785,22/06/2006
2006(79th Annual Awards),Come Early Morning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,97,"drama, romance",2301,NA
2006(79th Annual Awards),Confetti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,100,"comedy, music, romance",4441,05/05/2006
2006(79th Annual Awards),Copying Beethoven,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,104,"biography, drama, music",10958,30/07/2006
2006(79th Annual Awards),The Covenant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,97,"action, fantasy, horror, thriller",38773,08/09/2006
2006(79th Annual Awards),Crank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,88,"action, crime, thriller",191437,31/08/2006
2006(79th Annual Awards),Crossover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,95,"action, sport",8675,22/07/2006
2006(79th Annual Awards),Curious George,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,86,"animation, adventure, comedy, family",12616,10/02/2006
2006(79th Annual Awards),Curse of the Golden Flower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,111,"drama, romance",35818,21/12/2006
2006(79th Annual Awards),The Da Vinci Code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,149,"mystery, thriller",305136,17/05/2006
2006(79th Annual Awards),Date Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,83,"comedy, romance",49563,17/02/2006
2006(79th Annual Awards),Days of Glory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,128,"drama, war",11950,25/05/2006
2006(79th Annual Awards),The Dead Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,85,"crime, drama, mystery",12062,07/11/2006
2006(79th Annual Awards),Deck the Halls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,93,"comedy, family",15517,22/11/2006
2006(79th Annual Awards),Deja Vu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,126,"action, sci_fi, thriller",236707,20/11/2006
2006(79th Annual Awards),The Departed,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,8.5,151,"crime, drama, thriller",841380,26/09/2006
2006(79th Annual Awards),The Devil Wears Prada,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.8,109,"comedy, drama, romance",276692,29/06/2006
2006(79th Annual Awards),Dog Lover’s Symphony,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,103,"comedy, family",108,13/05/2006
2006(79th Annual Awards),Don’t Come Knocking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,122,"drama, music",6402,19/05/2005
2006(79th Annual Awards),Doogal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,85,"animation, adventure, comedy, family, fantasy",3775,24/02/2006
2006(79th Annual Awards),Down in the Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,108,"drama, romance, thriller",16467,13/05/2005
2006(79th Annual Awards),Dreamgirls,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,6.5,130,"drama, music, musical",54387,09/12/2006
2006(79th Annual Awards),Driving Lessons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,98,"comedy, drama",9470,21/02/2006
2006(79th Annual Awards),Eight Below,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,120,"adventure, drama, family",47691,17/02/2006
2006(79th Annual Awards),El Cortez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,94,"drama, thriller",495,05/10/2006
2006(79th Annual Awards),Employee of the Month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,103,"comedy, romance",36996,06/10/2006
2006(79th Annual Awards),Eragon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,104,"action, adventure, family, fantasy",106234,13/12/2006
2006(79th Annual Awards),Everyone’s Hero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,88,"animation, adventure, comedy, family, sport",6044,15/09/2006
2006(79th Annual Awards),Factory Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,90,"biography, drama",18059,29/12/2006
2006(79th Annual Awards),Failure to Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,97,"comedy, romance",56807,10/03/2006
2006(79th Annual Awards),The Fast and the Furious: Tokyo Drift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,104,"action, crime, thriller",172675,04/06/2006
2006(79th Annual Awards),Fast Food Nation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,116,"comedy, drama, romance",20577,19/05/2006
2006(79th Annual Awards),Fast Track,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,89,"comedy, romance",14982,15/12/2006
2006(79th Annual Awards),Final Destination 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,93,"fantasy, horror, thriller",99727,09/02/2006
2006(79th Annual Awards),Find Me Guilty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,125,"biography, comedy, crime, drama",27504,16/02/2006
2006(79th Annual Awards),Firewall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,105,"crime, thriller",49276,02/02/2006
2006(79th Annual Awards),Flags of Our Fathers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.1,135,"drama, history, war",99538,20/10/2006
2006(79th Annual Awards),Flannel Pajamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,124,romance,812,22/01/2006
2006(79th Annual Awards),Flicka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,95,"adventure, drama, family",5960,19/10/2006
2006(79th Annual Awards),Flushed Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,85,"animation, adventure, comedy, family",82107,22/10/2006
2006(79th Annual Awards),Flyboys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,140,"action, adventure, drama, history, romance, war",34980,22/09/2006
2006(79th Annual Awards),For Your Consideration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,86,comedy,12048,10/09/2006
2006(79th Annual Awards),The Fountain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,96,"drama, sci_fi",186823,04/09/2006
2006(79th Annual Awards),Freedomland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,113,"crime, drama, mystery, thriller",13286,17/02/2006
2006(79th Annual Awards),Friends with Money,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,88,"comedy, drama, romance",19374,19/01/2006
2006(79th Annual Awards),Fur: An Imaginary Portrait of Diane Arbus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,122,"biography, drama, romance",13008,01/09/2006
2006(79th Annual Awards),Glory Road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,118,"biography, drama, sport",34088,13/01/2006
2006(79th Annual Awards),The Good German,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,105,"drama, mystery, thriller",21179,12/11/2006
2006(79th Annual Awards),The Good Shepherd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,167,"drama, history, thriller",85679,11/12/2006
2006(79th Annual Awards),A Good Year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,117,"comedy, drama, romance",68887,09/09/2006
2006(79th Annual Awards),Grandma’s Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94,comedy,66738,06/01/2006
2006(79th Annual Awards),Gridiron Gang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,125,"crime, drama, sport",32084,05/09/2006
2006(79th Annual Awards),The Guardian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,139,"action, adventure, drama",73933,28/09/2006
2006(79th Annual Awards),A Guide to Recognizing Your Saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,100,"crime, drama",21954,NA
2006(79th Annual Awards),Half Nelson,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3,106,drama,69512,23/01/2006
2006(79th Annual Awards),Happy Feet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,108,"animation, comedy, family, music, romance",128044,16/11/2006
2006(79th Annual Awards),Hard Candy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,104,"crime, drama, thriller",129162,NA
2006(79th Annual Awards),Harsh Times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,116,"action, crime, drama, thriller",53438,11/09/2005
2006(79th Annual Awards),The Hills Have Eyes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,107,horror,126363,10/03/2006
2006(79th Annual Awards),The History Boys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,109,"comedy, drama",17358,02/10/2006
2006(79th Annual Awards),The Holiday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,138,"comedy, romance",177565,05/12/2006
2006(79th Annual Awards),Hollywood Familia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,105,comedy,0,06/12/2006
2006(79th Annual Awards),Hollywoodland,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,126,"biography, crime, drama, history, mystery, romance, thriller",28649,31/08/2006
2006(79th Annual Awards),Home of the Brave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,106,"action, drama, war",9214,15/12/2006
2006(79th Annual Awards),Hoot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,91,"adventure, comedy, family",6393,05/05/2006
2006(79th Annual Awards),Hostel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,94,horror,135594,17/09/2005
2006(79th Annual Awards),The House of Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,115,drama,2612,13/05/2005
2006(79th Annual Awards),How to Eat Fried Worms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,98,"comedy, family",3977,25/08/2006
